num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant;seg_RF;seg_RFM;date_premiere_commande;min_montant;mean_montant;max_montant;sum_montant;NB_commande_V_avec_remise;sum_montant_remise;sum_montant_livraison
ID_481469;10;3;133.19;R2;F2;M2;RF2;RFM5;31DEC2021;25.49;44.396666667;55.7;133.19;0;;28.99
ID_481508;4;1;20.2;R3;F1;M1;RF2;RFM4;22SEP2022;20.2;20.2;20.2;20.2;0;;5.2
ID_481517;23;1;35.8;R1;F1;M1;RF1;RFM1;12FEB2021;35.8;35.8;35.8;35.8;0;;6.8
ID_481521;6;4;441.97;R3;F3;M3;RF3;RFM9;22SEP2021;70.99;110.4925;145.49;441.97;0;;94.97
ID_481575;3;3;554.19;R3;F2;M3;RF3;RFM9;12SEP2021;41.99;184.73;449.2;554.19;0;;32.19
ID_481672;18;2;223.2;R1;F2;M2;RF1;RFM2;17JUL2021;9.2;111.6;214;223.2;0;-0.5;19.1
ID_481917;2;3;238.09;R3;F2;M2;RF3;RFM8;13APR2021;34.5;79.363333333;159.99;238.09;0;-25;41.09
ID_482201;14;1;28.99;R1;F1;M1;RF1;RFM1;04NOV2021;28.99;28.99;28.99;28.99;0;;3.99
ID_482216;3;5;222.45;R3;F3;M2;RF3;RFM8;03MAR2021;24.99;44.49;68.49;222.45;0;;32.45
ID_482223;3;3;290.97;R3;F2;M2;RF3;RFM8;15JAN2022;32.99;96.99;211.99;290.97;0;-20;23.47
ID_482469;14;2;417.99;R1;F2;M3;RF1;RFM3;11NOV2021;41.8;208.995;376.19;417.99;0;;59.99
ID_482528;20;4;186.46;R1;F3;M2;RF2;RFM5;18JAN2021;15.99;46.615;92.49;186.46;0;;15.96
ID_483098;1;5;305.08;R3;F3;M3;RF3;RFM9;30DEC2021;18.3;61.016;109.99;305.08;0;-20;38.48
ID_483204;2;5;449.88;R3;F3;M3;RF3;RFM9;27NOV2021;33.99;89.976;221;449.88;0;-15;44.38
ID_483879;16;1;28.49;R1;F1;M1;RF1;RFM1;11SEP2021;28.49;28.49;28.49;28.49;0;;4.49
ID_4840;24;1;309.99;R1;F1;M3;RF1;RFM3;06JAN2021;309.99;309.99;309.99;309.99;0;-15;29.99
ID_484514;12;1;115.8;R2;F1;M2;RF2;RFM5;07JAN2022;115.8;115.8;115.8;115.8;0;;6.8
ID_484624;7;7;520.05;R3;F3;M3;RF3;RFM9;03MAY2021;29.49;74.292857143;185.4;520.05;0;-47.6;70.64
ID_484769;13;4;97.37;R2;F3;M2;RF3;RFM8;04MAR2021;15.99;24.3425;34.99;97.37;0;;21.87
ID_484853;7;1;33.99;R3;F1;M1;RF2;RFM4;02JUN2022;33.99;33.99;33.99;33.99;0;;12.99
ID_485114;7;4;377.39;R3;F3;M3;RF3;RFM9;20JUN2021;20.29;94.3475;183;377.39;0;-20;70.09
ID_485202;12;2;261.5;R2;F2;M2;RF2;RFM5;07JAN2022;85.5;130.75;176;261.5;0;;37
ID_485251;1;3;633.39;R3;F2;M3;RF3;RFM9;03DEC2021;29.99;211.13;469;633.39;0;;76.89
ID_485393;20;2;82.3;R1;F2;M2;RF1;RFM2;28MAR2021;31.8;41.15;50.5;82.3;0;;14.8
ID_485613;7;4;298.15;R3;F3;M3;RF3;RFM9;05FEB2022;66.75;74.5375;95.8;298.15;0;;41.65
ID_485782;9;2;550.99;R2;F2;M3;RF2;RFM6;15APR2021;43.49;275.495;507.5;550.99;0;-20;59.49
ID_485862;21;2;197.3;R1;F2;M2;RF1;RFM2;10APR2021;44.8;98.65;152.5;197.3;0;;26.29
ID_485986;3;9;686.31;R3;F3;M3;RF3;RFM9;28MAR2021;23.49;76.256666667;227.99;686.31;0;;108.26
ID_486068;9;3;567.99;R2;F2;M3;RF2;RFM6;26JAN2022;71.99;189.33;419;567.99;0;;45.99
ID_486084;13;5;398.07;R2;F3;M3;RF3;RFM9;10JAN2021;52;79.614;121.49;398.07;0;-20;72.47
ID_486098;14;1;45.99;R1;F1;M1;RF1;RFM1;14NOV2021;45.99;45.99;45.99;45.99;0;;5.99
ID_486194;15;6;1105.68;R1;F3;M3;RF2;RFM6;29MAR2021;102.6;184.28;254.49;1105.68;0;-15;116.37
ID_486227;19;1;37.49;R1;F1;M1;RF1;RFM1;27JUN2021;37.49;37.49;37.49;37.49;0;;4.99
ID_486373;7;4;144.1;R3;F3;M2;RF3;RFM8;22FEB2021;13.1;36.025;49.5;144.1;0;;48.08
ID_486429;12;3;247.78;R2;F2;M2;RF2;RFM5;11APR2021;74.8;82.593333333;94.49;247.78;0;;51.78
ID_486539;23;2;48.98;R1;F2;M1;RF1;RFM1;29JAN2021;15.99;24.49;32.99;48.98;0;;7.48
ID_486846;19;1;67;R1;F1;M1;RF1;RFM1;13JUN2021;67;67;67;67;0;;8
ID_487762;2;10;676.2;R3;F3;M3;RF3;RFM9;17SEP2021;30.5;67.62;119.6;676.2;0;;84.2
ID_487800;9;1;37.49;R2;F1;M1;RF2;RFM4;21APR2022;37.49;37.49;37.49;37.49;0;;5.99
ID_487900;14;3;110.99;R1;F2;M2;RF1;RFM2;26APR2021;22.49;36.996666667;63.8;110.99;0;;16.99
ID_487991;20;1;54.99;R1;F1;M1;RF1;RFM1;02MAY2021;54.99;54.99;54.99;54.99;0;;4.99
ID_487992;8;2;86.79;R2;F2;M2;RF2;RFM5;14APR2021;41.99;43.395;44.8;86.79;0;;19.79
ID_488027;1;9;4302.47;R3;F3;M3;RF3;RFM9;14NOV2021;140;478.05222222;1635;4302.47;0;;331.97
ID_488088;16;2;574.49;R1;F2;M3;RF1;RFM3;23APR2021;103.49;287.245;471;574.49;0;;34.99
ID_488129;7;3;94.47;R3;F2;M2;RF3;RFM8;20APR2022;25.49;31.49;34.99;94.47;0;;22.47
ID_488215;2;2;188.79;R3;F2;M2;RF3;RFM8;22NOV2021;35.3;94.395;153.49;188.79;0;;16.29
ID_488334;14;2;135.29;R1;F2;M2;RF1;RFM2;03JUN2021;58.8;67.645;76.49;135.29;0;;26.29
ID_488563;22;1;36.49;R1;F1;M1;RF1;RFM1;14MAR2021;36.49;36.49;36.49;36.49;0;;3.99
ID_488663;18;3;277.48;R1;F2;M2;RF1;RFM2;08FEB2021;69.99;92.493333333;122.49;277.48;0;;19.47
ID_488733;11;5;304.96;R2;F3;M3;RF3;RFM9;11NOV2021;45.5;60.992;95.99;304.96;0;-15;31.46
ID_488740;7;6;694.29;R3;F3;M3;RF3;RFM9;17SEP2021;43.49;115.715;154.49;694.29;0;-30;45.94
ID_488782;6;2;182.25;R3;F2;M2;RF3;RFM8;01MAY2022;85;91.125;97.25;182.25;0;;37.25
ID_488859;14;1;11.49;R1;F1;M1;RF1;RFM1;20NOV2021;11.49;11.49;11.49;11.49;0;;3.49
ID_489028;24;2;50.49;R1;F2;M1;RF1;RFM1;31JAN2021;24.79;25.245;25.7;50.49;0;;9.19
ID_489343;6;3;353.08;R3;F2;M3;RF3;RFM9;27JUN2022;43.89;117.69333333;243.99;353.08;0;;19.18
ID_489664;24;1;23.3;R1;F1;M1;RF1;RFM1;21JAN2021;23.3;23.3;23.3;23.3;0;;6.8
ID_489674;6;1;53.99;R3;F1;M1;RF2;RFM4;07JUL2022;53.99;53.99;53.99;53.99;0;;5.99
ID_489725;14;2;244.48;R1;F2;M2;RF1;RFM2;12NOV2021;36.49;122.24;207.99;244.48;0;;33.98
ID_489778;13;2;231.49;R2;F2;M2;RF2;RFM5;25APR2021;82.49;115.745;149;231.49;0;;25.98
ID_490165;21;2;117.8;R1;F2;M2;RF1;RFM2;06FEB2021;32.3;58.9;85.5;117.8;0;;14.8
ID_490177;2;1;77.99;R3;F1;M2;RF2;RFM5;14NOV2022;77.99;77.99;77.99;77.99;0;;5.99
ID_490213;1;4;489.58;R3;F3;M3;RF3;RFM9;08MAR2021;16.6;122.395;388.99;489.58;0;;53.07
ID_490381;1;6;309.52;R3;F3;M3;RF3;RFM9;08FEB2021;38.8;51.586666667;73.49;309.52;0;;46.92
ID_490418;19;1;69.99;R1;F1;M1;RF1;RFM1;05JUN2021;69.99;69.99;69.99;69.99;0;-25;5.99
ID_490457;14;1;35.49;R1;F1;M1;RF1;RFM1;22NOV2021;35.49;35.49;35.49;35.49;0;;5.49
ID_490538;7;10;384.43;R3;F3;M3;RF3;RFM9;05FEB2021;16.49;38.443;85.99;384.43;0;-15;44.43
ID_490682;12;1;128.49;R2;F1;M2;RF2;RFM5;05JAN2022;128.49;128.49;128.49;128.49;0;;19.49
ID_490838;2;3;782.5;R3;F2;M3;RF3;RFM9;02APR2021;35.5;260.83333333;700;782.5;0;;58.5
ID_491000;20;1;41.49;R1;F1;M1;RF1;RFM1;26MAY2021;41.49;41.49;41.49;41.49;0;;12.99
ID_491009;21;4;422.5;R1;F3;M3;RF2;RFM6;19FEB2021;52;105.625;153;422.5;0;;48
ID_491150;1;2;47.9;R3;F2;M1;RF3;RFM7;09OCT2022;22.7;23.95;25.2;47.9;0;;10.4
ID_491172;6;1;158;R3;F1;M2;RF2;RFM5;07JUL2022;158;158;158;158;0;-20;19.5
ID_491233;1;6;459.31;R3;F3;M3;RF3;RFM9;27JUN2021;42.05;76.551666667;101.5;459.31;0;-17.24;62.4
ID_491386;7;5;171.95;R3;F3;M2;RF3;RFM8;18FEB2021;8.49;34.39;59.99;171.95;0;;22.95
ID_491478;9;3;183.49;R2;F2;M2;RF2;RFM5;04NOV2021;40.49;61.163333333;82;183.49;0;;24.49
ID_491639;14;2;204.48;R1;F2;M2;RF1;RFM2;09JUL2021;15.99;102.24;188.49;204.48;0;;23.48
ID_491724;9;3;703.24;R2;F2;M3;RF2;RFM6;10MAR2021;97.25;234.41333333;428;703.24;0;;83.24
ID_491761;8;3;116.27;R2;F2;M2;RF2;RFM5;23JUN2021;35.8;38.756666667;44.67;116.27;0;;20.59
ID_491889;21;3;51.8;R1;F2;M1;RF1;RFM1;26FEB2021;5;17.266666667;25;51.8;0;;13.78
ID_492136;13;1;109.49;R2;F1;M2;RF2;RFM5;15DEC2021;109.49;109.49;109.49;109.49;0;;19.49
ID_492226;21;1;529;R1;F1;M3;RF1;RFM3;16APR2021;529;529;529;529;0;;44
ID_492401;6;7;942.37;R3;F3;M3;RF3;RFM9;04JAN2021;42.99;134.62428571;339.99;942.37;0;-15;93.87
ID_492444;1;14;1357.61;R3;F3;M3;RF3;RFM9;26JAN2021;39.6;96.972142857;267.84;1357.61;0;-77.96;151.26
ID_492555;1;3;155.69;R3;F2;M2;RF3;RFM8;05DEC2021;43.49;51.896666667;62.7;155.69;0;;21.69
ID_492777;1;5;1487.48;R3;F3;M3;RF3;RFM9;03NOV2021;21.5;297.496;758;1487.48;0;-60;89.48
ID_492978;12;2;39.98;R2;F2;M1;RF2;RFM4;30JAN2021;15.49;19.99;24.49;39.98;0;;9.48
ID_493258;11;1;43.49;R2;F1;M1;RF2;RFM4;11FEB2022;43.49;43.49;43.49;43.49;0;;4.49
ID_493266;23;1;55.99;R1;F1;M1;RF1;RFM1;16FEB2021;55.99;55.99;55.99;55.99;0;;3.99
ID_493273;9;1;36.12;R2;F1;M1;RF2;RFM4;17APR2022;36.12;36.12;36.12;36.12;0;;10
ID_4933;13;1;74.99;R2;F1;M2;RF2;RFM5;04DEC2021;74.99;74.99;74.99;74.99;0;;4.99
ID_493300;2;3;193.78;R3;F2;M2;RF3;RFM8;03FEB2021;50.3;64.593333333;83.49;193.78;0;;18.28
ID_493305;14;1;28.99;R1;F1;M1;RF1;RFM1;05NOV2021;28.99;28.99;28.99;28.99;0;;3.99
ID_493373;13;1;117;R2;F1;M2;RF2;RFM5;23DEC2021;117;117;117;117;0;;8
ID_493474;14;2;95.3;R1;F2;M2;RF1;RFM2;02APR2021;35.8;47.65;59.5;95.3;0;;11.79
ID_493556;2;5;223.48;R3;F3;M2;RF3;RFM8;07JAN2022;21.6;44.696;72.49;223.48;0;;28.98
ID_493633;22;1;89.79;R1;F1;M2;RF1;RFM2;06MAR2021;89.79;89.79;89.79;89.79;0;;4.49
ID_493746;7;4;424.33;R3;F3;M3;RF3;RFM9;20MAY2021;58.45;106.0825;143.49;424.33;0;-60;62.63
ID_493758;18;3;187.82;R1;F2;M2;RF1;RFM2;11APR2021;28.99;62.606666667;104.49;187.82;0;;28.97
ID_493854;3;2;228.99;R3;F2;M2;RF3;RFM8;25JAN2022;84.5;114.495;144.49;228.99;0;-20;33.99
ID_493906;18;1;56.74;R1;F1;M1;RF1;RFM1;10JUL2021;56.74;56.74;56.74;56.74;0;-5.75;4.99
ID_493994;22;2;181.99;R1;F2;M2;RF1;RFM2;26FEB2021;87.5;90.995;94.49;181.99;0;;27.49
ID_494068;13;2;253.48;R2;F2;M2;RF2;RFM5;13JUN2021;82.99;126.74;170.49;253.48;0;;10.48
ID_494123;23;1;46;R1;F1;M1;RF1;RFM1;08FEB2021;46;46;46;46;0;;8
ID_494150;9;5;366.36;R2;F3;M3;RF3;RFM9;13JAN2022;35.29;73.272;115.99;366.36;0;-21.6;52.66
ID_494245;10;6;390.65;R2;F3;M3;RF3;RFM9;10JAN2021;22.39;65.108333333;218.99;390.65;0;;55.25
ID_494395;12;1;35.2;R2;F1;M1;RF2;RFM4;21JAN2022;35.2;35.2;35.2;35.2;0;-6.4;9.6
ID_494396;20;3;418.98;R1;F2;M3;RF1;RFM3;10JAN2021;60;139.66;189.49;418.98;0;;46.98
ID_494684;23;1;14.7;R1;F1;M1;RF1;RFM1;27FEB2021;14.7;14.7;14.7;14.7;0;;3.99
ID_494776;13;5;325.95;R2;F3;M3;RF3;RFM9;17JAN2021;59.99;65.19;75.49;325.95;0;;39.45
ID_494849;20;3;412.37;R1;F2;M3;RF1;RFM3;12JAN2021;15.89;137.45666667;369.99;412.37;0;;37.97
ID_494913;2;2;1403.5;R3;F2;M3;RF3;RFM9;05APR2021;28.5;701.75;1375;1403.5;0;-25;64.5
ID_494976;4;1;227.19;R3;F1;M2;RF2;RFM5;15SEP2022;227.19;227.19;227.19;227.19;0;;53.19
ID_495016;6;9;291.52;R3;F3;M2;RF3;RFM8;26JAN2021;13.2;32.391111111;58;291.52;0;-23.58;49.95
ID_495024;10;2;545.99;R2;F2;M3;RF2;RFM6;12APR2021;36;272.995;509.99;545.99;0;-568.49;49.48
ID_495031;21;1;67.5;R1;F1;M1;RF1;RFM1;07APR2021;67.5;67.5;67.5;67.5;0;;8
ID_495035;10;2;510.9;R2;F2;M3;RF2;RFM6;30APR2021;81.5;255.45;429.4;510.9;0;;22.4
ID_495091;6;3;152.29;R3;F2;M2;RF3;RFM8;14APR2021;33.8;50.763333333;77.5;152.29;0;;21.79
ID_495163;2;3;428.5;R3;F2;M3;RF3;RFM9;26APR2021;98;142.83333333;188;428.5;0;;56.49
ID_495189;7;10;674.81;R3;F3;M3;RF3;RFM9;27MAR2021;16.49;67.481;214.49;674.81;0;;81.61
ID_495239;12;3;254.77;R2;F2;M2;RF2;RFM5;25JAN2022;49.79;84.923333333;134.49;254.77;0;;29.47
ID_495325;13;2;123.69;R2;F2;M2;RF2;RFM5;22JAN2021;38.99;61.845;84.7;123.69;0;;8.69
ID_495352;16;4;1078.46;R1;F3;M3;RF2;RFM6;13APR2021;124.49;269.615;479.49;1078.46;0;;88.46
ID_495404;18;2;248.8;R1;F2;M2;RF1;RFM2;07JUL2021;60.6;124.4;188.2;248.8;0;;20.8
ID_495515;2;5;213.06;R3;F3;M2;RF3;RFM8;05MAR2021;13.99;42.612;90.99;213.06;0;-19.5;29.56
ID_495537;16;1;27.49;R1;F1;M1;RF1;RFM1;26SEP2021;27.49;27.49;27.49;27.49;0;;5.49
ID_495567;16;2;1104.59;R1;F2;M3;RF1;RFM3;21JAN2021;174.6;552.295;929.99;1104.59;0;;39.59
ID_495652;4;3;194.09;R3;F2;M2;RF3;RFM8;07NOV2021;51.1;64.696666667;85.5;194.09;0;;25.09
ID_495661;10;3;159.49;R2;F2;M2;RF2;RFM5;22JAN2021;36.49;53.163333333;78.99;159.49;0;-9.88;12.97
ID_495772;1;9;408.07;R3;F3;M3;RF3;RFM9;30MAY2021;21.99;45.341111111;103.1;408.07;0;-20;79.57
ID_49580;9;1;57.49;R2;F1;M1;RF2;RFM4;22APR2022;57.49;57.49;57.49;57.49;0;;8.49
ID_495903;9;3;506.09;R2;F2;M3;RF2;RFM6;29OCT2021;78.6;168.69666667;249.99;506.09;0;;62.09
ID_496111;13;2;115.29;R2;F2;M2;RF2;RFM5;01OCT2021;45.8;57.645;69.49;115.29;0;;32.29
ID_496137;1;2;69.49;R3;F2;M1;RF3;RFM7;08NOV2022;30.5;34.745;38.99;69.49;0;;12.49
ID_49615;19;1;32;R1;F1;M1;RF1;RFM1;14JUN2021;32;32;32;32;0;;8
ID_496293;9;3;334.09;R2;F2;M3;RF2;RFM6;28NOV2021;85;111.36333333;148.5;334.09;0;-55;28.73
ID_496351;13;1;54.99;R2;F1;M1;RF2;RFM4;01DEC2021;54.99;54.99;54.99;54.99;0;;4.99
ID_496446;6;2;215.78;R3;F2;M2;RF3;RFM8;29JAN2022;52.99;107.89;162.79;215.78;0;-10;42.98
ID_496541;7;6;1100.74;R3;F3;M3;RF3;RFM9;15JAN2021;63;183.45666667;623;1100.74;0;-24;146.68
ID_496558;13;2;74.4;R2;F2;M2;RF2;RFM5;08FEB2021;28.8;37.2;45.6;74.4;0;;16.4
ID_496597;21;2;692.39;R1;F2;M3;RF1;RFM3;03JAN2021;326.99;346.195;365.4;692.39;0;;44.39
ID_496660;21;4;284.48;R1;F3;M2;RF2;RFM5;06MAR2021;50.99;71.12;104;284.48;0;-23;21.46
ID_496705;7;2;371.5;R3;F2;M3;RF3;RFM9;08JUL2021;92.5;185.75;279;371.5;0;;39.49
ID_496715;13;4;399.47;R2;F3;M3;RF3;RFM9;26FEB2021;25;99.8675;194.49;399.47;0;;33.96
ID_496797;4;3;95.68;R3;F2;M2;RF3;RFM8;08JUN2022;19.2;31.893333333;39.99;95.68;0;;18.68
ID_496889;1;6;166.48;R3;F3;M2;RF3;RFM8;25FEB2021;5;27.746666667;59.99;166.48;0;;32.97
ID_496954;2;6;863.28;R3;F3;M3;RF3;RFM9;04JUN2021;44.79;143.88;286;863.28;0;-15;96.48
ID_496966;10;2;143.78;R2;F2;M2;RF2;RFM5;21JAN2022;22.79;71.89;120.99;143.78;0;-19.7;33.98
ID_497033;16;1;169.49;R1;F1;M2;RF1;RFM2;16SEP2021;169.49;169.49;169.49;169.49;0;;19.49
ID_497057;22;1;28.09;R1;F1;M1;RF1;RFM1;27MAR2021;28.09;28.09;28.09;28.09;0;;4.49
ID_497206;11;1;27.6;R2;F1;M1;RF2;RFM4;24FEB2022;27.6;27.6;27.6;27.6;0;;9.6
ID_497207;6;5;456.93;R3;F3;M3;RF3;RFM9;15MAY2021;60.99;91.386;155.8;456.93;0;-15;47.43
ID_497223;7;6;208.7;R3;F3;M2;RF3;RFM8;21OCT2021;18.99;34.783333333;47.34;208.7;0;;29.55
ID_497347;1;2;120.95;R3;F2;M2;RF3;RFM8;09NOV2022;51.45;60.475;69.5;120.95;0;;16.5
ID_497381;19;1;74.5;R1;F1;M2;RF1;RFM2;15JUN2021;74.5;74.5;74.5;74.5;0;;8
ID_49775;3;2;46.3;R3;F2;M1;RF3;RFM7;30MAY2022;17.1;23.15;29.2;46.3;0;;8.8
ID_497927;15;1;24.99;R1;F1;M1;RF1;RFM1;16OCT2021;24.99;24.99;24.99;24.99;0;;3.99
ID_498193;13;3;205.73;R2;F2;M2;RF2;RFM5;25JUL2021;44.49;68.576666667;108.49;205.73;0;;29.68
ID_498671;11;2;198.8;R2;F2;M2;RF2;RFM5;26APR2021;95.8;99.4;103;198.8;0;;14.8
ID_500525;7;1;87;R3;F1;M2;RF2;RFM5;08JUN2022;87;87;87;87;0;;10
ID_501086;21;1;131.99;R1;F1;M2;RF1;RFM2;27APR2021;131.99;131.99;131.99;131.99;0;;12.99
ID_501257;8;2;110.99;R2;F2;M2;RF2;RFM5;22MAR2022;38.99;55.495;72;110.99;0;;14.99
ID_501537;1;1;42.2;R3;F1;M1;RF2;RFM4;04DEC2022;42.2;42.2;42.2;42.2;0;;5.2
ID_501708;19;2;59.79;R1;F2;M1;RF1;RFM1;30MAR2021;20.8;29.895;38.99;59.79;0;;10.79
ID_501732;9;2;76.59;R2;F2;M2;RF2;RFM5;15APR2021;30.99;38.295;45.6;76.59;0;;13.19
ID_502162;2;10;400.03;R3;F3;M3;RF3;RFM9;12FEB2021;23.99;40.003;114.49;400.03;0;;62.03
ID_502630;4;2;77.5;R3;F2;M2;RF3;RFM8;27JUL2022;25.5;38.75;52;77.5;0;;15.5
ID_503253;20;1;57.99;R1;F1;M1;RF1;RFM1;23MAY2021;57.99;57.99;57.99;57.99;0;;3.99
ID_503560;15;5;648.1;R1;F3;M3;RF2;RFM6;23JAN2021;39.6;129.62;266.8;648.1;0;-27.5;65.59
ID_503676;19;1;78.49;R1;F1;M2;RF1;RFM2;12JUN2021;78.49;78.49;78.49;78.49;0;;19.49
ID_503797;19;1;15.5;R1;F1;M1;RF1;RFM1;26JUN2021;15.5;15.5;15.5;15.5;0;;8
ID_504258;9;7;676.67;R2;F3;M3;RF3;RFM9;04NOV2021;17.2;96.667142857;344.49;676.67;0;;81.17
ID_504352;20;2;55;R1;F2;M1;RF1;RFM1;06APR2021;26.3;27.5;28.7;55;0;;11.5
ID_504601;1;10;773.09;R3;F3;M3;RF3;RFM9;12JAN2021;15;77.309;176.79;773.09;0;-227.98;72.87
ID_504681;19;1;42.2;R1;F1;M1;RF1;RFM1;20JUN2021;42.2;42.2;42.2;42.2;0;;4.7
ID_504954;7;6;438.4;R3;F3;M3;RF3;RFM9;21JAN2021;29.2;73.066666667;137.5;438.4;0;-36.38;82.87
ID_505013;8;1;77.49;R2;F1;M2;RF2;RFM5;03MAY2022;77.49;77.49;77.49;77.49;0;;7.49
ID_505117;8;3;143.68;R2;F2;M2;RF2;RFM5;06JUN2021;41.99;47.893333333;58.49;143.68;0;;16.18
ID_505351;3;2;395.99;R3;F2;M3;RF3;RFM9;14JAN2021;100.99;197.995;295;395.99;0;-20;45.98
ID_505663;2;7;589.48;R3;F3;M3;RF3;RFM9;11JAN2021;16.8;84.211428571;206;589.48;0;-50;71.48
ID_505775;11;3;750.47;R2;F2;M3;RF2;RFM6;12FEB2021;105.99;250.15666667;525.49;750.47;0;;56.47
ID_505910;1;3;210.99;R3;F2;M2;RF3;RFM8;02MAY2021;47.2;70.33;81.99;210.99;0;;24.99
ID_506048;16;7;133.15;R1;F3;M2;RF2;RFM5;09JAN2021;9.49;19.021428571;27;133.15;0;;29.64
ID_506214;8;1;32.49;R2;F1;M1;RF2;RFM4;24MAY2022;32.49;32.49;32.49;32.49;0;;7.49
ID_506296;2;3;1468.99;R3;F2;M3;RF3;RFM9;09FEB2022;61.5;489.66333333;1089;1468.99;0;;69.99
ID_506813;12;4;251.56;R2;F3;M2;RF3;RFM8;12JUL2021;37.44;62.89;99.14;251.56;0;-8.85;47.96
ID_506836;1;3;963.5;R3;F2;M3;RF3;RFM9;14FEB2022;87.5;321.16666667;658;963.5;0;;116.5
ID_506915;7;1;26.9;R3;F1;M1;RF2;RFM4;16JUN2022;26.9;26.9;26.9;26.9;0;;4.6
ID_506951;13;1;17.2;R2;F1;M1;RF2;RFM4;26DEC2021;17.2;17.2;17.2;17.2;0;;4.7
ID_507013;18;2;35.49;R1;F2;M1;RF1;RFM1;28FEB2021;13;17.745;22.49;35.49;0;;9.48
ID_507110;4;1;145.99;R3;F1;M2;RF2;RFM5;03SEP2022;145.99;145.99;145.99;145.99;0;;5.99
ID_507141;18;3;242.52;R1;F2;M2;RF1;RFM2;01JAN2021;25.49;80.84;177.49;242.52;0;-2.95;47.47
ID_507145;6;4;647.18;R3;F3;M3;RF3;RFM9;05FEB2021;25.99;161.795;494;647.18;0;-26.8;38.47
ID_507154;21;4;1064.18;R1;F3;M3;RF2;RFM6;30MAR2021;49.49;266.045;752;1064.18;0;-50;95.18
ID_507192;1;6;724.38;R3;F3;M3;RF3;RFM9;14MAR2021;30.5;120.73;237.49;724.38;0;-15;68.48
ID_507274;13;6;813.56;R2;F3;M3;RF3;RFM9;13MAR2021;23.49;135.59333333;344.49;813.56;0;-12;100.94
ID_507275;10;1;36.3;R2;F1;M1;RF2;RFM4;03MAR2022;36.3;36.3;36.3;36.3;0;;6.8
ID_507344;7;2;157.9;R3;F2;M2;RF3;RFM8;16APR2022;30.5;78.95;127.4;157.9;0;;42.4
ID_507348;8;6;234.14;R2;F3;M2;RF3;RFM8;14JUL2021;8.89;39.023333333;92.94;234.14;0;-2.65;27.44
ID_507368;13;1;45.7;R2;F1;M1;RF2;RFM4;08DEC2021;45.7;45.7;45.7;45.7;0;;4.7
ID_507493;3;4;114.07;R3;F3;M2;RF3;RFM8;17MAY2022;11.1;28.5175;44.99;114.07;0;;36.57
ID_507518;20;2;363.2;R1;F2;M3;RF1;RFM3;04FEB2021;172;181.6;191.2;363.2;0;;19.2
ID_507546;7;4;521.49;R3;F3;M3;RF3;RFM9;10NOV2021;27.1;130.3725;362.4;521.49;0;;35.98
ID_507563;7;3;62.49;R3;F2;M1;RF3;RFM7;02NOV2021;11;20.83;39.99;62.49;0;;19.98
ID_507742;10;3;52.9;R2;F2;M1;RF2;RFM4;12NOV2021;9.7;17.633333333;30;52.9;0;;17.4
ID_507789;20;1;13.2;R1;F1;M1;RF1;RFM1;18MAY2021;13.2;13.2;13.2;13.2;0;;4.7
ID_507923;19;2;166.99;R1;F2;M2;RF1;RFM2;08JAN2021;63;83.495;103.99;166.99;0;;12.99
ID_507937;1;2;226.6;R3;F2;M2;RF3;RFM8;29MAY2022;36.6;113.3;190;226.6;0;;29.6
ID_507985;18;1;59.49;R1;F1;M1;RF1;RFM1;23JUL2021;59.49;59.49;59.49;59.49;0;-6;5.49
ID_508005;22;1;76.6;R1;F1;M2;RF1;RFM2;22MAR2021;76.6;76.6;76.6;76.6;0;;9.6
ID_508050;13;4;174.46;R2;F3;M2;RF3;RFM8;17MAR2021;28.49;43.615;70.99;174.46;0;;18.96
ID_508070;1;4;249.44;R3;F3;M2;RF3;RFM8;08NOV2021;28.99;62.36;108.3;249.44;0;-15;40.84
ID_508127;12;3;89.86;R2;F2;M2;RF2;RFM5;11JAN2021;19.52;29.953333333;36.84;89.86;0;-2.88;17.69
ID_508139;10;2;228.48;R2;F2;M2;RF2;RFM5;01FEB2022;74.99;114.24;153.49;228.48;0;-15;32.48
ID_508166;3;1;20.49;R3;F1;M1;RF2;RFM4;17OCT2022;20.49;20.49;20.49;20.49;0;;8.49
ID_508171;3;1;95.49;R3;F1;M2;RF2;RFM5;12OCT2022;95.49;95.49;95.49;95.49;0;;8.49
ID_508219;6;1;68.16;R3;F1;M1;RF2;RFM4;19JUL2022;68.16;68.16;68.16;68.16;0;-14.04;12
ID_508220;7;18;1065.23;R3;F3;M3;RF3;RFM9;24JAN2021;25.49;59.179444444;164.49;1065.23;0;-43;155.93
ID_508272;3;13;778.67;R3;F3;M3;RF3;RFM9;04FEB2021;14.49;59.897692308;141.5;778.67;0;-15;119.66
ID_508348;8;4;398.96;R2;F3;M3;RF3;RFM9;11JAN2021;26.49;99.74;228.99;398.96;0;;53.46
ID_508396;24;1;44.99;R1;F1;M1;RF1;RFM1;28JAN2021;44.99;44.99;44.99;44.99;0;;5.49
ID_508410;1;4;714.67;R3;F3;M3;RF3;RFM9;12JUL2021;47.2;178.6675;499.99;714.67;0;-6.5;56.17
ID_508416;2;3;110.4;R3;F2;M2;RF3;RFM8;22APR2021;14.6;36.8;73.6;110.4;0;;13.9
